1	209823367	209823368	LAMB3
1	215956139	215956140	USH2A
1	215967782	215967783	USH2A
1	216064539	216064540	USH2A
1	216247484	216247485	USH2A
1	216420436	216420437	USH2A
1	227170419	227170420	ADCK3
1	231406725	231406726	GNPAT
1	241665768	241665769	FH
1	241680591	241680592	FH
2	21229159	21229160	APOB
2	25384047	25384048	POMC
2	29295581	29295582	C2orf71
2	47630471	47630472	MSH2
2	47637433	47637434	MSH2
2	47637434	47637435	MSH2
2	47637435	47637436	MSH2
2	47639550	47639551	MSH2
2	47639665	47639666	MSH2
2	47641482	47641483	MSH2
2	47641554	47641555	MSH2
2	47641559	47641560	MSH2
2	47643533	47643534	MSH2
2	47656918	47656919	MSH2
2	47657019	47657020	MSH2
2	47657058	47657059	MSH2
2	47672694	47672695	MSH2
2	47693837	47693838	MSH2
2	47698145	47698146	MSH2
2	47698146	47698147	MSH2
2	47698203	47698204	MSH2
2	47702189	47702190	MSH2
2	47702190	47702191	MSH2
2	47702191	47702192	MSH2
2	47702238	47702239	MSH2
2	47702264	47702265	MSH2
2	47705546	47705547	MSH2
2	47705658	47705659	MSH2
2	47708008	47708009	MSH2
2	47708009	47708010	MSH2
2	48025771	48025772	MSH6
2	48026256	48026257	MSH6
2	48026257	48026258	MSH6
2	48026258	48026259	MSH6
2	48026259	48026260	MSH6
2	48026260	48026261	MSH6
2	48026311	48026312	MSH6
2	48026312	48026313	MSH6
2	48026604	48026605	MSH6
2	48027022	48027023	MSH6
2	48027023	48027024	MSH6
2	48027852	48027853	MSH6
2	48028052	48028053	MSH6
2	48028103	48028104	MSH6
2	48028134	48028135	MSH6
2	48030587	48030588	MSH6
2	48032166	48032167	MSH6
2	48032772	48032773	MSH6
2	48033626	48033627	MSH6
2	109368448	109368449	RANBP2
2	166223881	166223882	SCN2A
2	166872114	166872115	SCN1A
2	166872115	166872116	SCN1A
2	166872116	166872117	SCN1A
2	169828549	169828550	ABCB11
2	169847328	169847329	ABCB11
2	179423145	179423146	TTN
2	179424218	179424219	TTN
2	179433406	179433407	TTN
2	179456703	179456704	TTN
2	200193431	200193432	SATB2
2	203242243	203242244	BMPR2
2	203417495	203417496	BMPR2
2	203421082	203421083	BMPR2
2	219525941	219525942	BCS1L
2	219747089	219747090	WNT10A
2	219755010	219755011	WNT10A
2	220283221	220283222	DES
2	220285070	220285071	DES
2	220355476	220355477	SPEG
2	220355477	220355478	SPEG
2	220355478	220355479	SPEG
2	228560696	228560697	SLC19A3
2	230656683	230656684	TRIP12
3	4747876	4747877	ITPR1
3	10106547	10106548	FANCD2
3	10108950	10108951	FANCD2
3	10183724	10183725	VHL
3	10188214	10188215	VHL
3	10188322	10188323	VHL
3	10191503	10191504	VHL
3	10191506	10191507	VHL
3	10191515	10191516	VHL
3	10191604	10191605	VHL
3	14183164	14183165	TMEM43
3	14199738	14199739	XPC
3	14199739	14199740	XPC
3	15686730	15686731	BTD
3	15686957	15686958	BTD
3	33059965	33059966	GLB1
3	33099711	33099712	GLB1
3	33114104	33114105	GLB1
3	33161898	33161899	CRTAP
3	37035149	37035150	MLH1
3	37038191	37038192	MLH1
3	37042450	37042451	MLH1
3	37042451	37042452	MLH1
3	37042452	37042453	MLH1
3	37042493	37042494	MLH1
3	37042535	37042536	MLH1
3	37050291	37050292	MLH1
3	37050398	37050399	MLH1
3	37053561	37053562	MLH1
3	37053588	37053589	MLH1
3	37053590	37053591	MLH1
3	37059088	37059089	MLH1
3	37061816	37061817	MLH1
3	37070323	37070324	MLH1
3	37089122	37089123	MLH1
3	37089123	37089124	MLH1
3	37089124	37089125	MLH1
3	37089173	37089174	MLH1
3	37090022	37090023	MLH1
3	37090085	37090086	MLH1
3	37090505	37090506	MLH1
3	38592474	38592475	SCN5A
3	38601669	38601670	SCN5A
3	38603912	38603913	SCN5A
3	38627386	38627387	SCN5A
3	38627387	38627388	SCN5A
3	38646346	38646347	SCN5A
3	48603713	48603714	COL7A1
3	48603735	48603736	COL7A1
3	48604170	48604171	COL7A1
3	48604409	48604410	COL7A1
3	48604604	48604605	COL7A1
3	48605168	48605169	COL7A1
3	48606872	48606873	COL7A1
3	48608105	48608106	COL7A1
3	48610144	48610145	COL7A1
3	48612824	48612825	COL7A1
3	48612851	48612852	COL7A1
3	48613681	48613682	COL7A1
3	48613729	48613730	COL7A1
3	48613970	48613971	COL7A1
3	48615769	48615770	COL7A1
3	48615786	48615787	COL7A1
3	48618916	48618917	COL7A1
3	48620050	48620051	COL7A1
3	48620051	48620052	COL7A1
3	48620052	48620053	COL7A1
3	48620053	48620054	COL7A1
3	48620054	48620055	COL7A1
3	48622174	48622175	COL7A1
3	48625725	48625726	COL7A1
3	48627711	48627712	COL7A1
3	48628153	48628154	COL7A1
3	48628895	48628896	COL7A1
3	48628959	48628960	COL7A1
3	48630810	48630811	COL7A1
3	48630970	48630971	COL7A1
3	52437630	52437631	BAP1
3	52441474	52441475	BAP1
3	52441475	52441476	BAP1
3	71027029	71027030	FOXP1
3	81698004	81698005	GBE1
3	87311352	87311353	POU1F1
3	100962458	100962459	IMPG2
3	123071309	123071310	ADCY5
3	123071310	123071311	ADCY5
3	130682840	130682841	ATP2C1
3	150661679	150661680	CLRN1
3	181430750	181430751	SOX2
3	183858376	183858377	EIF2B5
3	189507619	189507620	TP63
4	981629	981630	IDUA
4	981645	981646	IDUA
4	996062	996063	IDUA
4	996534	996535	IDUA
4	1803570	1803571	FGFR3
4	56831854	56831855	CEP135
4	56885620	56885621	CEP135
4	56885621	56885622	CEP135
4	56885622	56885623	CEP135
4	56885623	56885624	CEP135
4	80905984	80905985	ANTXR2
4	128843110	128843111	MFSD8
4	155507579	155507580	FGA
4	178359917	178359918	AGA
4	178359923	178359924	AGA
5	223594	223595	SDHA
5	251214	251215	SDHA
5	1210588	1210589	SLC6A19
5	1210589	1210590	SLC6A19
5	1210590	1210591	SLC6A19
5	1210591	1210592	SLC6A19
5	1217061	1217062	SLC6A19
5	52402938	52402939	MOCS2
5	78135249	78135250	ARSB
5	78135256	78135257	ARSB
5	78260299	78260300	ARSB
5	112103011	112103012	APC
5	112111373	112111374	APC
5	118788315	118788316	HSD17B4
5	118844870	118844871	HSD17B4
5	125887750	125887751	ALDH7A1
6	7565753	7565754	DSP
6	7566714	7566715	DSP
6	7568012	7568013	DSP
6	7571618	7571619	DSP
6	7574486	7574487	DSP
6	7581423	7581424	DSP
6	18122451	18122452	NHLRC1
6	18122476	18122477	NHLRC1
6	33409475	33409476	SYNGAP1
6	33411227	33411228	SYNGAP1
6	41129294	41129295	TREM2
6	42935187	42935188	PEX6
6	42942631	42942632	PEX6
6	42975008	42975009	PPP2R5D
6	51524511	51524512	PKHD1
6	51612724	51612725	PKHD1
6	51824679	51824680	PKHD1
6	51913355	51913356	PKHD1
6	51923146	51923147	PKHD1
6	51944734	51944735	PKHD1
6	51947998	51947999	PKHD1
6	56481705	56481706	DST
6	56481966	56481967	DST
6	56483853	56483854	DST
6	65301403	65301404	EYS
6	65301404	65301405	EYS
6	65301405	65301406	EYS
6	65301406	65301407	EYS
6	65301407	65301408	EYS
6	65301408	65301409	EYS
6	65301409	65301410	EYS
6	66044965	66044966	EYS
6	74354305	74354306	SLC17A5
6	91228270	91228271	MAP3K7
6	118880119	118880120	PLN
6	118880120	118880121	PLN
6	118880121	118880122	PLN
6	118880123	118880124	PLN
6	118880124	118880125	PLN
6	118880125	118880126	PLN
6	129486816	129486817	LAMA2
6	135754256	135754257	AHI1
6	137146350	137146351	PEX7
6	137191042	137191043	PEX7
6	137191046	137191047	PEX7
6	137219350	137219351	PEX7
6	137219379	137219380	PEX7
6	157454173	157454174	ARID1B
6	157528050	157528051	ARID1B
6	158541511	158541512	SERAC1
6	158541512	158541513	SERAC1
7	2580938	2580939	BRAT1
7	2580939	2580940	BRAT1
7	2583389	2583390	BRAT1
7	6017217	6017218	PMS2
7	6022453	6022454	PMS2
7	6026513	6026514	PMS2
7	6026563	6026564	PMS2
7	6027210	6027211	PMS2
7	6035210	6035211	PMS2
7	6035211	6035212	PMS2
7	6035244	6035245	PMS2
7	6037017	6037018	PMS2
7	6037019	6037020	PMS2
7	6037020	6037021	PMS2
7	6037021	6037022	PMS2
7	6037022	6037023	PMS2
7	6037023	6037024	PMS2
7	6038746	6038747	PMS2
7	6043424	6043425	PMS2
7	33423363	33423364	BBS9
7	33423364	33423365	BBS9
7	33423365	33423366	BBS9
7	33423366	33423367	BBS9
7	35289797	35289798	TBX20
7	65439512	65439513	GUSB
7	65439534	65439535	GUSB
7	65439687	65439688	GUSB
7	65444768	65444769	GUSB
7	65546811	65546812	ASL
7	65548161	65548162	ASL
7	66459196	66459197	SBDS
7	91830642	91830643	KRIT1
7	91830643	91830644	KRIT1
7	91870372	91870373	KRIT1
7	92130875	92130876	PEX1
7	92132482	92132483	PEX1
7	107533707	107533708	DLD
7	107555950	107555951	DLD
7	116423382	116423383	MET
7	117149100	117149101	CFTR
7	117149122	117149123	CFTR
7	117149176	117149177	CFTR
7	117149184	117149185	CFTR
7	117149185	117149186	CFTR
7	117170991	117170992	CFTR
7	117171027	117171028	CFTR
7	117171028	117171029	CFTR
7	117171044	117171045	CFTR
7	117171168	117171169	CFTR
7	117174419	117174420	CFTR
7	117175338	117175339	CFTR
7	117175401	117175402	CFTR
7	117180231	117180232	CFTR
7	117180283	117180284	CFTR
7	117180323	117180324	CFTR
7	117188848	117188849	CFTR
7	117199590	117199591	CFTR
7	117199643	117199644	CFTR
7	117199644	117199645	CFTR
7	117199645	117199646	CFTR
7	117199646	117199647	CFTR
7	117199647	117199648	CFTR
7	117199669	117199670	CFTR
7	117199670	117199671	CFTR
7	117199682	117199683	CFTR
7	117227791	117227792	CFTR
7	117227831	117227832	CFTR
7	117227853	117227854	CFTR
7	117227854	117227855	CFTR
7	117227859	117227860	CFTR
7	117227864	117227865	CFTR
7	117227886	117227887	CFTR
7	117230493	117230494	CFTR
7	117230497	117230498	CFTR
7	117232073	117232074	CFTR
7	117232085	117232086	CFTR
7	117232232	117232233	CFTR
7	117232272	117232273	CFTR
7	117232435	117232436	CFTR
7	117235029	117235030	CFTR
7	117242921	117242922	CFTR
7	117243595	117243596	CFTR
7	117246807	117246808	CFTR
7	117251608	117251609	CFTR
7	117251648	117251649	CFTR
7	117251690	117251691	CFTR
7	117251770	117251771	CFTR
7	117251796	117251797	CFTR
7	117254752	117254753	CFTR
7	117267578	117267579	CFTR
7	117267590	117267591	CFTR
7	117267634	117267635	CFTR
7	117280014	117280015	CFTR
7	117282525	117282526	CFTR
7	117282545	117282546	CFTR
7	117282619	117282620	CFTR
7	117292930	117292931	CFTR
7	151273497	151273498	PRKAG2
8	1719289	1719290	CLN8
8	41792287	41792288	KAT6A
8	63978527	63978528	TTPA
8	65528775	65528776	CYP7B1
8	65528776	65528777	CYP7B1
8	65528777	65528778	CYP7B1
8	65528778	65528779	CYP7B1
8	87656008	87656009	CNGB3
8	94777844	94777845	TMEM67
8	100654479	100654480	VPS13B
8	100712112	100712113	VPS13B
8	100832258	100832259	VPS13B
8	133186541	133186542	KCNQ3
8	144997885	144997886	PLEC
9	13143463	13143464	MPDZ
9	21971114	21971115	CDKN2A
9	21971115	21971116	CDKN2A
9	21971116	21971117	CDKN2A
9	21971117	21971118	CDKN2A
9	21971118	21971119	CDKN2A
9	21971119	21971120	CDKN2A
9	21971120	21971121	CDKN2A
9	21971121	21971122	CDKN2A
9	21971122	21971123	CDKN2A
9	21971123	21971124	CDKN2A
9	21971124	21971125	CDKN2A
9	21971125	21971126	CDKN2A
9	21971126	21971127	CDKN2A
9	21971127	21971128	CDKN2A
9	21971128	21971129	CDKN2A
9	21971129	21971130	CDKN2A
9	21971130	21971131	CDKN2A
9	21971131	21971132	CDKN2A
9	21971132	21971133	CDKN2A
9	32984839	32984840	APTX
9	98268837	98268838	PTCH1
9	98268838	98268839	PTCH1
9	101984156	101984157	ALG2
9	108380247	108380248	FKTN
9	108382281	108382282	FKTN
9	111662095	111662096	IKBKAP
9	111662582	111662583	IKBKAP
9	130425632	130425633	STXBP1
9	132576343	132576344	TOR1A
9	132576344	132576345	TOR1A
9	132576345	132576346	TOR1A
9	133342109	133342110	ASS1
9	133364790	133364791	ASS1
9	133374931	133374932	ASS1
9	136221708	136221709	SURF1
9	136221709	136221710	SURF1
9	138671268	138671269	KCNT1
9	139410174	139410175	NOTCH1
10	292843	292844	ZMYND11
10	12160844	12160845	DHTKD1
10	28900769	28900770	WAC
10	50691429	50691430	ERCC6
10	69902775	69902776	MYPN
10	73550879	73550880	CDH23
10	74236930	74236931	MICU1
10	76732341	76732342	KAT6B
10	89720801	89720802	PTEN
10	89720851	89720852	PTEN
10	105799238	105799239	COL17A1
10	105803581	105803582	COL17A1
10	105815625	105815626	COL17A1
10	105816730	105816731	COL17A1
10	105819439	105819440	COL17A1
10	121431863	121431864	BAG3
10	121431864	121431865	BAG3
10	123276884	123276885	FGFR2
10	123276891	123276892	FGFR2
11	2189134	2189135	TH
11	6413205	6413206	SMPD1
11	6413284	6413285	SMPD1
11	6415433	6415434	SMPD1
11	6415769	6415770	SMPD1
11	6415770	6415771	SMPD1
11	6415771	6415772	SMPD1
11	6637926	6637927	TPP1
11	6638270	6638271	TPP1
11	6638384	6638385	TPP1
11	22242645	22242646	ANO5
11	22242652	22242653	ANO5
11	22242653	22242654	ANO5
11	22257751	22257752	ANO5
11	22284589	22284590	ANO5
11	45827852	45827853	SLC35C1
11	45827853	45827854	SLC35C1
11	45827854	45827855	SLC35C1
11	47353660	47353661	MYBPC3
11	47354388	47354389	MYBPC3
11	47354450	47354451	MYBPC3
11	47354451	47354452	MYBPC3
11	47354452	47354453	MYBPC3
11	47354786	47354787	MYBPC3
11	47354868	47354869	MYBPC3
11	47355102	47355103	MYBPC3
11	47355116	47355117	MYBPC3
11	47356592	47356593	MYBPC3
11	47356632	47356633	MYBPC3
11	47356633	47356634	MYBPC3
11	47356670	47356671	MYBPC3
11	47359005	47359006	MYBPC3
11	47359006	47359007	MYBPC3
11	47359007	47359008	MYBPC3
11	47359008	47359009	MYBPC3
11	47359009	47359010	MYBPC3
11	47359010	47359011	MYBPC3
11	47359011	47359012	MYBPC3
11	47359279	47359280	MYBPC3
11	47359281	47359282	MYBPC3
11	47360069	47360070	MYBPC3
11	47360231	47360232	MYBPC3
11	47362754	47362755	MYBPC3
11	47364268	47364269	MYBPC3
11	47364295	47364296	MYBPC3
11	47364570	47364571	MYBPC3
11	47367847	47367848	MYBPC3
11	47367915	47367916	MYBPC3
11	47367922	47367923	MYBPC3
11	47368984	47368985	MYBPC3
11	47368997	47368998	MYBPC3
11	47368998	47368999	MYBPC3
11	47369974	47369975	MYBPC3
11	47370060	47370061	MYBPC3
11	47371323	47371324	MYBPC3
11	47371588	47371589	MYBPC3
11	47371627	47371628	MYBPC3
11	47469630	47469631	RAPSN
11	65978676	65978677	PACS1
11	66468133	66468134	SPTBN2
11	67258281	67258282	AIP
11	71146506	71146507	DHCR7
11	71146620	71146621	DHCR7
11	71146638	71146639	DHCR7
11	71146793	71146794	DHCR7
11	71146794	71146795	DHCR7
11	71146872	71146873	DHCR7
11	71146885	71146886	DHCR7
11	71148914	71148915	DHCR7
11	71150030	71150031	DHCR7
11	71150031	71150032	DHCR7
11	71152392	71152393	DHCR7
11	71152446	71152447	DHCR7
11	71155081	71155082	DHCR7
11	71906792	71906793	FOLR1
11	108098532	108098533	ATM
11	108099934	108099935	ATM
11	108099935	108099936	ATM
11	108151894	108151895	ATM
11	108163499	108163500	ATM
11	108168011	108168012	ATM
11	108181031	108181032	ATM
11	108183150	108183151	ATM
11	108199928	108199929	ATM
11	108203491	108203492	ATM
11	108382021	108382022	EXPH5
11	108382316	108382317	EXPH5
11	111965629	111965630	SDHD
12	4479913	4479914	FGF23
12	4479914	4479915	FGF23
12	4481787	4481788	FGF23
12	5021403	5021404	KCNA1
12	9007380	9007381	A2ML1
12	9007381	9007382	A2ML1
12	21958185	21958186	ABCC9
12	21958186	21958187	ABCC9
12	21958187	21958188	ABCC9
12	32949041	32949042	PKP2
12	32949053	32949054	PKP2
12	32949145	32949146	PKP2
12	32955490	32955491	PKP2
12	32974424	32974425	PKP2
12	32975420	32975421	PKP2
12	32975523	32975524	PKP2
12	33003865	33003866	PKP2
12	33003867	33003868	PKP2
12	33030896	33030897	PKP2
12	33030897	33030898	PKP2
12	33031416	33031417	PKP2
12	33031954	33031955	PKP2
12	48372441	48372442	COL2A1
12	48375585	48375586	COL2A1
12	48389682	48389683	COL2A1
12	48393801	48393802	COL2A1
12	49431131	49431132	KMT2D
12	49431132	49431133	KMT2D
12	49431133	49431134	KMT2D
12	49431134	49431135	KMT2D
12	49431135	49431136	KMT2D
12	49431136	49431137	KMT2D
12	49431137	49431138	KMT2D
12	49433619	49433620	KMT2D
12	49578979	49578980	TUBA1A
12	52115541	52115542	SCN8A
12	52908849	52908850	KRT5
12	52912903	52912904	KRT5
12	52912920	52912921	KRT5
12	52912927	52912928	KRT5
12	52914006	52914007	KRT5
12	53071208	53071209	KRT1
12	65141538	65141539	GNS
12	65141539	65141540	GNS
12	65609804	65609805	LEMD3
12	76741492	76741493	BBS10
12	80752449	80752450	OTOGL
12	88477712	88477713	CEP290
12	88483026	88483027	CEP290
12	88487679	88487680	CEP290
12	95387949	95387950	NDUFA12
12	103234176	103234177	PAH
12	103234251	103234252	PAH
12	103234270	103234271	PAH
12	103234284	103234285	PAH
12	103246596	103246597	PAH
12	103248931	103248932	PAH
12	103249058	103249059	PAH
12	103249093	103249094	PAH
12	110029079	110029080	MVK
12	110034319	110034320	MVK
12	111348979	111348980	MYL2
12	111356936	111356937	MYL2
12	112891082	112891083	PTPN11
12	112926884	112926885	PTPN11
13	20763581	20763582	GJB2
13	20763611	20763612	GJB2
13	23894777	23894778	SGCG
13	23912010	23912011	SACS
13	23912011	23912012	SACS
13	23912012	23912013	SACS
13	23912013	23912014	SACS
13	23912014	23912015	SACS
13	23913254	23913255	SACS
13	23913255	23913256	SACS
13	23913256	23913257	SACS
13	23913257	23913258	SACS
13	23913258	23913259	SACS
13	31803396	31803397	B3GALTL
13	31803397	31803398	B3GALTL
13	31803398	31803399	B3GALTL
13	31803399	31803400	B3GALTL
13	32890632	32890633	BRCA2
13	32893245	32893246	BRCA2
13	32893260	32893261	BRCA2
13	32893265	32893266	BRCA2
13	32893266	32893267	BRCA2
13	32893267	32893268	BRCA2
13	32893268	32893269	BRCA2
13	32893290	32893291	BRCA2
13	32893316	32893317	BRCA2
13	32893363	32893364	BRCA2
13	32893407	32893408	BRCA2
13	32893408	32893409	BRCA2
13	32893418	32893419	BRCA2
13	32900273	32900274	BRCA2
13	32900274	32900275	BRCA2
13	32900286	32900287	BRCA2
13	32900419	32900420	BRCA2
13	32900420	32900421	BRCA2
13	32900692	32900693	BRCA2
13	32900693	32900694	BRCA2
13	32900699	32900700	BRCA2
13	32900702	32900703	BRCA2
13	32900717	32900718	BRCA2
13	32903581	32903582	BRCA2
13	32903582	32903583	BRCA2
13	32903583	32903584	BRCA2
13	32903605	32903606	BRCA2
13	32903606	32903607	BRCA2
13	32903609	32903610	BRCA2
13	32903610	32903611	BRCA2
13	32903621	32903622	BRCA2
13	32903632	32903633	BRCA2
13	32905127	32905128	BRCA2
13	32905128	32905129	BRCA2
13	32905144	32905145	BRCA2
13	32905145	32905146	BRCA2
13	32905146	32905147	BRCA2
13	32905147	32905148	BRCA2
13	32905148	32905149	BRCA2
13	32905167	32905168	BRCA2
13	32906540	32906541	BRCA2
13	32906566	32906567	BRCA2
13	32906593	32906594	BRCA2
13	32906717	32906718	BRCA2
13	32906761	32906762	BRCA2
13	32906767	32906768	BRCA2
13	32906816	32906817	BRCA2
13	32906840	32906841	BRCA2
13	32906910	32906911	BRCA2
13	32906911	32906912	BRCA2
13	32906924	32906925	BRCA2
13	32906925	32906926	BRCA2
13	32906926	32906927	BRCA2
13	32906927	32906928	BRCA2
13	32907003	32907004	BRCA2
13	32907004	32907005	BRCA2
13	32907121	32907122	BRCA2
13	32907122	32907123	BRCA2
13	32907250	32907251	BRCA2
13	32907284	32907285	BRCA2
13	32907303	32907304	BRCA2
13	32907319	32907320	BRCA2
13	32907377	32907378	BRCA2
13	32907378	32907379	BRCA2
13	32907379	32907380	BRCA2
13	32907380	32907381	BRCA2
13	32907513	32907514	BRCA2
13	32910400	32910401	BRCA2
13	32910717	32910718	BRCA2
13	32910770	32910771	BRCA2
13	32911113	32911114	BRCA2
13	32911139	32911140	BRCA2
13	32911142	32911143	BRCA2
13	32911299	32911300	BRCA2
13	32911300	32911301	BRCA2
13	32911301	32911302	BRCA2
13	32911302	32911303	BRCA2
13	32911321	32911322	BRCA2
13	32911396	32911397	BRCA2
13	32911447	32911448	BRCA2
13	32911507	32911508	BRCA2
13	32911666	32911667	BRCA2
13	32911760	32911761	BRCA2
13	32911774	32911775	BRCA2
13	32911944	32911945	BRCA2
13	32911956	32911957	BRCA2
13	32911957	32911958	BRCA2
13	32911978	32911979	BRCA2
13	32912036	32912037	BRCA2
13	32912037	32912038	BRCA2
13	32912084	32912085	BRCA2
13	32912089	32912090	BRCA2
13	32912090	32912091	BRCA2
13	32912263	32912264	BRCA2
13	32912265	32912266	BRCA2
13	32912266	32912267	BRCA2
13	32912337	32912338	BRCA2
13	32912338	32912339	BRCA2
13	32912339	32912340	BRCA2
13	32912355	32912356	BRCA2
13	32912356	32912357	BRCA2
13	32912357	32912358	BRCA2
13	32912358	32912359	BRCA2
13	32912359	32912360	BRCA2
13	32912413	32912414	BRCA2
13	32912645	32912646	BRCA2
13	32912662	32912663	BRCA2
13	32912679	32912680	BRCA2
13	32912702	32912703	BRCA2
13	32912805	32912806	BRCA2
13	32912844	32912845	BRCA2
13	32912845	32912846	BRCA2
13	32912846	32912847	BRCA2
13	32912847	32912848	BRCA2
13	32912848	32912849	BRCA2
13	32912849	32912850	BRCA2
13	32912850	32912851	BRCA2
13	32912940	32912941	BRCA2
13	32912969	32912970	BRCA2
13	32912970	32912971	BRCA2
13	32912971	32912972	BRCA2
13	32912972	32912973	BRCA2
13	32913024	32913025	BRCA2
13	32913026	32913027	BRCA2
13	32913045	32913046	BRCA2
13	32913047	32913048	BRCA2
13	32913106	32913107	BRCA2
13	32913107	32913108	BRCA2
13	32913395	32913396	BRCA2
13	32913426	32913427	BRCA2
13	32913431	32913432	BRCA2
13	32913432	32913433	BRCA2
13	32913456	32913457	BRCA2
13	32913562	32913563	BRCA2
13	32913564	32913565	BRCA2
13	32913655	32913656	BRCA2
13	32913656	32913657	BRCA2
13	32913671	32913672	BRCA2
13	32913686	32913687	BRCA2
13	32913704	32913705	BRCA2
13	32913705	32913706	BRCA2
13	32913706	32913707	BRCA2
13	32913707	32913708	BRCA2
13	32913730	32913731	BRCA2
13	32913772	32913773	BRCA2
13	32913777	32913778	BRCA2
13	32913794	32913795	BRCA2
13	32913795	32913796	BRCA2
13	32913841	32913842	BRCA2
13	32913842	32913843	BRCA2
13	32913844	32913845	BRCA2
13	32914055	32914056	BRCA2
13	32914086	32914087	BRCA2
13	32914087	32914088	BRCA2
13	32914094	32914095	BRCA2
13	32914095	32914096	BRCA2
13	32914096	32914097	BRCA2
13	32914097	32914098	BRCA2
13	32914136	32914137	BRCA2
13	32914147	32914148	BRCA2
13	32914173	32914174	BRCA2
13	32914213	32914214	BRCA2
13	32914214	32914215	BRCA2
13	32914262	32914263	BRCA2
13	32914263	32914264	BRCA2
13	32914264	32914265	BRCA2
13	32914265	32914266	BRCA2
13	32914287	32914288	BRCA2
13	32914288	32914289	BRCA2
13	32914348	32914349	BRCA2
13	32914355	32914356	BRCA2
13	32914437	32914438	BRCA2
13	32914460	32914461	BRCA2
13	32914484	32914485	BRCA2
13	32914485	32914486	BRCA2
13	32914516	32914517	BRCA2
13	32914583	32914584	BRCA2
13	32914761	32914762	BRCA2
13	32914762	32914763	BRCA2
13	32914766	32914767	BRCA2
13	32914767	32914768	BRCA2
13	32914799	32914800	BRCA2
13	32914843	32914844	BRCA2
13	32914844	32914845	BRCA2
13	32914852	32914853	BRCA2
13	32914853	32914854	BRCA2
13	32914884	32914885	BRCA2
13	32914896	32914897	BRCA2
13	32914897	32914898	BRCA2
13	32914898	32914899	BRCA2
13	32914899	32914900	BRCA2
13	32914900	32914901	BRCA2
13	32914919	32914920	BRCA2
13	32914936	32914937	BRCA2
13	32914937	32914938	BRCA2
13	32914959	32914960	BRCA2
13	32914960	32914961	BRCA2
13	32915038	32915039	BRCA2
13	32915048	32915049	BRCA2
13	32915082	32915083	BRCA2
13	32915083	32915084	BRCA2
13	32915114	32915115	BRCA2
13	32915125	32915126	BRCA2
13	32915126	32915127	BRCA2
13	32915127	32915128	BRCA2
13	32915128	32915129	BRCA2
13	32915135	32915136	BRCA2
13	32915136	32915137	BRCA2
13	32915137	32915138	BRCA2
13	32915138	32915139	BRCA2
13	32915147	32915148	BRCA2
13	32915179	32915180	BRCA2
13	32915183	32915184	BRCA2
13	32915223	32915224	BRCA2
13	32915307	32915308	BRCA2
13	32915308	32915309	BRCA2
13	32920973	32920974	BRCA2
13	32920977	32920978	BRCA2
13	32921032	32921033	BRCA2
13	32929026	32929027	BRCA2
13	32929058	32929059	BRCA2
13	32929059	32929060	BRCA2
13	32929081	32929082	BRCA2
